user_id,content_id,view_date,minutes_watched,device_type,was_completed
878,92,2024-12-17,10,Web,0
878,194,2024-12-17,13,Web,0
878,51,2024-12-17,89,Tablet,0
878,131,2024-12-17,106,Web,1
878,74,2024-12-17,85,Web,0
268,38,2024-12-17,86,Mobile,0
268,154,2024-12-17,43,Smart TV,0
268,35,2024-12-17,60,Tablet,0
268,55,2024-12-17,48,Tablet,0
626,61,2024-12-17,26,Tablet,0
626,89,2024-12-17,5,Smart TV,0
626,129,2024-12-17,78,Smart TV,0
626,187,2024-12-17,1,Smart TV,0
626,47,2024-12-17,47,Tablet,0
588,122,2024-12-17,2,Mobile,0
588,187,2024-12-17,85,Tablet,0
588,29,2024-12-17,31,Mobile,0
588,71,2024-12-17,36,Tablet,0
661,142,2024-12-17,66,Tablet,0
661,21,2024-12-17,63,Web,0
661,111,2024-12-17,24,Web,0
661,146,2024-12-17,1,Smart TV,0
138,140,2024-12-17,73,Mobile,0
138,75,2024-12-17,115,Mobile,1
138,156,2024-12-17,19,Web,0
138,178,2024-12-17,105,Web,1
167,77,2024-12-17,91,Web,0
167,117,2024-12-17,119,Tablet,1
167,42,2024-12-17,49,Smart TV,0
167,39,2024-12-17,90,Mobile,0
81,168,2024-12-17,93,Web,0
81,74,2024-12-17,83,Mobile,0
266,193,2024-12-17,96,Tablet,1
266,78,2024-12-17,62,Web,0
266,37,2024-12-17,95,Smart TV,0
234,76,2024-12-17,46,Web,0
234,111,2024-12-17,120,Mobile,1
234,166,2024-12-17,18,Mobile,0
234,132,2024-12-17,99,Smart TV,1
234,49,2024-12-17,97,Web,1
104,190,2024-12-17,34,Mobile,0
104,4,2024-12-17,39,Web,0
847,5,2024-12-17,69,Smart TV,0
603,35,2024-12-17,63,Mobile,0
603,150,2024-12-17,113,Tablet,1
603,87,2024-12-17,41,Tablet,0
603,34,2024-12-17,43,Smart TV,0
262,161,2024-12-17,70,Smart TV,0
262,96,2024-12-17,83,Web,0
3,156,2024-12-17,105,Tablet,1
3,84,2024-12-17,81,Mobile,0
3,74,2024-12-17,99,Tablet,1
3,155,2024-12-17,57,Smart TV,0
382,3,2024-12-17,13,Web,0
382,11,2024-12-17,43,Tablet,0
382,119,2024-12-17,100,Web,1
667,103,2024-12-17,82,Tablet,0
667,130,2024-12-17,15,Tablet,0
667,187,2024-12-17,105,Web,1
667,71,2024-12-17,2,Web,0
737,48,2024-12-17,79,Mobile,0
737,6,2024-12-17,120,Tablet,1
737,36,2024-12-17,54,Mobile,0
271,60,2024-12-17,119,Smart TV,1
773,12,2024-12-17,25,Web,0
773,8,2024-12-17,105,Mobile,1
773,8,2024-12-17,70,Web,0
622,148,2024-12-17,33,Tablet,0
622,148,2024-12-17,24,Mobile,0
622,7,2024-12-17,106,Mobile,1
622,155,2024-12-17,68,Smart TV,0
622,73,2024-12-17,75,Smart TV,0
529,118,2024-12-17,17,Smart TV,0
529,181,2024-12-17,11,Tablet,0
231,39,2024-12-17,55,Mobile,0
231,171,2024-12-17,106,Web,1
224,114,2024-12-17,59,Tablet,0
896,101,2024-12-17,93,Smart TV,0
896,130,2024-12-17,66,Web,0
896,187,2024-12-17,29,Web,0
896,78,2024-12-17,112,Mobile,1
584,185,2024-12-17,7,Web,0
584,38,2024-12-17,98,Tablet,1
584,151,2024-12-17,32,Tablet,0
584,115,2024-12-17,20,Mobile,0
920,68,2024-12-17,28,Tablet,0
785,21,2024-12-17,77,Mobile,0
785,98,2024-12-17,109,Mobile,1
785,161,2024-12-17,120,Smart TV,1
785,179,2024-12-17,70,Tablet,0
785,162,2024-12-17,52,Mobile,0
43,131,2024-12-17,118,Mobile,1
983,77,2024-12-17,76,Smart TV,0
983,29,2024-12-17,80,Tablet,0
567,12,2024-12-17,25,Web,0
567,182,2024-12-17,25,Web,0
567,27,2024-12-17,9,Web,0
255,66,2024-12-17,94,Tablet,0
255,26,2024-12-17,89,Web,0
255,167,2024-12-17,17,Smart TV,0
255,198,2024-12-17,100,Mobile,1
541,160,2024-12-17,24,Smart TV,0
541,146,2024-12-17,51,Smart TV,0
707,190,2024-12-17,92,Smart TV,0
707,67,2024-12-17,65,Tablet,0
475,136,2024-12-17,102,Mobile,1
475,106,2024-12-17,106,Web,1
475,58,2024-12-17,85,Tablet,0
934,112,2024-12-17,99,Tablet,1
88,77,2024-12-17,47,Mobile,0
88,43,2024-12-17,89,Web,0
88,188,2024-12-17,95,Web,0
88,138,2024-12-17,43,Tablet,0
320,100,2024-12-17,60,Web,0
320,193,2024-12-17,55,Web,0
320,67,2024-12-17,4,Smart TV,0
320,90,2024-12-17,10,Tablet,0
320,172,2024-12-17,105,Tablet,1
470,64,2024-12-17,119,Smart TV,1
470,95,2024-12-17,18,Web,0
470,53,2024-12-17,110,Smart TV,1
470,195,2024-12-17,64,Smart TV,0
10,18,2024-12-17,68,Mobile,0
10,77,2024-12-17,4,Web,0
10,143,2024-12-17,9,Smart TV,0
10,175,2024-12-17,12,Mobile,0
213,91,2024-12-17,117,Tablet,1
804,110,2024-12-17,56,Smart TV,0
804,5,2024-12-17,91,Mobile,0
804,130,2024-12-17,82,Smart TV,0
453,133,2024-12-17,10,Mobile,0
453,157,2024-12-17,99,Tablet,1
453,75,2024-12-17,76,Web,0
144,41,2024-12-17,77,Mobile,0
144,196,2024-12-17,96,Tablet,1
144,106,2024-12-17,27,Smart TV,0
284,133,2024-12-17,105,Mobile,1
284,156,2024-12-17,86,Tablet,0
303,82,2024-12-17,37,Web,0
980,102,2024-12-17,56,Web,0
980,99,2024-12-17,18,Web,0
980,16,2024-12-17,5,Web,0
980,38,2024-12-17,114,Smart TV,1
83,18,2024-12-17,104,Mobile,1
83,68,2024-12-17,87,Web,0
358,66,2024-12-17,40,Web,0
358,193,2024-12-17,32,Tablet,0
305,27,2024-12-17,70,Tablet,0
305,191,2024-12-17,17,Tablet,0
305,9,2024-12-17,66,Web,0
305,185,2024-12-17,116,Web,1
714,91,2024-12-17,103,Web,1
389,117,2024-12-17,48,Web,0
389,167,2024-12-17,50,Tablet,0
212,126,2024-12-17,38,Tablet,0
212,26,2024-12-17,76,Tablet,0
772,198,2024-12-17,76,Tablet,0
772,3,2024-12-17,60,Tablet,0
772,150,2024-12-17,1,Tablet,0
772,18,2024-12-17,69,Smart TV,0
772,103,2024-12-17,118,Tablet,1
656,99,2024-12-17,53,Tablet,0
656,80,2024-12-17,10,Web,0
656,88,2024-12-17,50,Tablet,0
656,78,2024-12-17,2,Tablet,0
656,89,2024-12-17,4,Mobile,0
60,124,2024-12-17,49,Smart TV,0
60,147,2024-12-17,4,Tablet,0
60,122,2024-12-17,65,Smart TV,0
60,86,2024-12-17,82,Mobile,0
666,51,2024-12-17,80,Web,0
666,95,2024-12-17,20,Web,0
666,99,2024-12-17,101,Mobile,1
666,95,2024-12-17,10,Tablet,0
666,29,2024-12-17,33,Mobile,0
623,94,2024-12-17,105,Mobile,1
354,178,2024-12-17,33,Tablet,0
354,174,2024-12-17,104,Web,1
354,121,2024-12-17,107,Tablet,1
354,123,2024-12-17,101,Web,1
650,74,2024-12-17,48,Web,0
650,144,2024-12-17,27,Web,0
153,3,2024-12-17,63,Tablet,0
153,190,2024-12-17,98,Tablet,1
153,71,2024-12-17,19,Web,0
153,155,2024-12-17,86,Web,0
734,99,2024-12-17,66,Tablet,0
734,95,2024-12-17,56,Mobile,0
734,151,2024-12-17,61,Tablet,0
734,1,2024-12-17,11,Smart TV,0
450,31,2024-12-17,35,Web,0
299,146,2024-12-17,37,Web,0
935,134,2024-12-17,102,Tablet,1
586,10,2024-12-17,83,Tablet,0
586,91,2024-12-17,26,Smart TV,0
277,54,2024-12-17,103,Mobile,1
277,10,2024-12-17,37,Tablet,0
277,48,2024-12-17,106,Web,1
277,2,2024-12-17,8,Web,0
277,143,2024-12-17,47,Tablet,0
857,197,2024-12-17,86,Tablet,0
589,70,2024-12-17,106,Mobile,1
589,22,2024-12-17,38,Smart TV,0
589,166,2024-12-17,22,Tablet,0
589,16,2024-12-17,71,Smart TV,0
589,63,2024-12-17,56,Mobile,0
197,52,2024-12-17,53,Mobile,0
197,13,2024-12-17,14,Web,0
197,132,2024-12-17,102,Tablet,1
197,80,2024-12-17,3,Smart TV,0
197,31,2024-12-17,36,Smart TV,0
331,168,2024-12-17,47,Tablet,0
300,123,2024-12-17,9,Web,0
300,27,2024-12-17,26,Mobile,0
300,47,2024-12-17,22,Mobile,0
300,114,2024-12-17,59,Web,0
1000,86,2024-12-17,98,Mobile,1
345,53,2024-12-17,109,Tablet,1
345,127,2024-12-17,24,Mobile,0
758,122,2024-12-17,83,Tablet,0
758,9,2024-12-17,53,Web,0
758,7,2024-12-17,13,Web,0
758,56,2024-12-17,88,Smart TV,0
716,60,2024-12-17,69,Web,0
549,36,2024-12-17,86,Mobile,0
528,128,2024-12-17,76,Web,0
528,40,2024-12-17,16,Tablet,0
101,129,2024-12-17,91,Web,0
101,134,2024-12-17,75,Mobile,0
101,136,2024-12-17,109,Tablet,1
653,12,2024-12-17,99,Mobile,1
653,14,2024-12-17,34,Web,0
653,23,2024-12-17,25,Tablet,0
653,130,2024-12-17,40,Smart TV,0
653,162,2024-12-17,10,Smart TV,0
710,104,2024-12-17,93,Web,0
710,13,2024-12-17,22,Web,0
710,193,2024-12-17,59,Mobile,0
710,90,2024-12-17,54,Tablet,0
718,170,2024-12-17,26,Smart TV,0
718,65,2024-12-17,34,Smart TV,0
887,171,2024-12-17,20,Tablet,0
887,167,2024-12-17,115,Mobile,1
887,197,2024-12-17,65,Web,0
887,19,2024-12-17,104,Web,1
887,78,2024-12-17,56,Tablet,0
464,112,2024-12-17,96,Tablet,1
464,187,2024-12-17,2,Mobile,0
464,17,2024-12-17,90,Mobile,0
464,165,2024-12-17,31,Smart TV,0
464,162,2024-12-17,28,Smart TV,0
364,59,2024-12-17,70,Web,0
364,198,2024-12-17,113,Tablet,1
692,97,2024-12-17,23,Tablet,0
692,194,2024-12-17,11,Mobile,0
774,178,2024-12-18,93,Mobile,0
317,179,2024-12-18,119,Smart TV,1
317,171,2024-12-18,12,Smart TV,0
317,106,2024-12-18,42,Tablet,0
317,88,2024-12-18,52,Web,0
317,50,2024-12-18,9,Web,0
829,114,2024-12-18,93,Smart TV,0
818,107,2024-12-18,98,Smart TV,1
818,196,2024-12-18,78,Smart TV,0
818,29,2024-12-18,67,Smart TV,0
818,32,2024-12-18,55,Tablet,0
818,7,2024-12-18,65,Web,0
266,184,2024-12-18,89,Mobile,0
266,159,2024-12-18,58,Tablet,0
266,63,2024-12-18,92,Mobile,0
266,136,2024-12-18,120,Mobile,1
266,57,2024-12-18,66,Web,0
18,115,2024-12-18,76,Web,0
18,66,2024-12-18,20,Mobile,0
18,134,2024-12-18,56,Tablet,0
18,13,2024-12-18,36,Tablet,0
18,165,2024-12-18,106,Tablet,1
628,139,2024-12-18,15,Smart TV,0
226,44,2024-12-18,51,Tablet,0
226,12,2024-12-18,24,Web,0
226,60,2024-12-18,33,Tablet,0
226,130,2024-12-18,105,Smart TV,1
635,147,2024-12-18,25,Mobile,0
828,8,2024-12-18,41,Web,0
828,168,2024-12-18,113,Tablet,1
519,59,2024-12-18,74,Web,0
519,135,2024-12-18,23,Mobile,0
231,88,2024-12-18,110,Web,1
231,81,2024-12-18,105,Smart TV,1
231,87,2024-12-18,21,Smart TV,0
348,198,2024-12-18,4,Smart TV,0
348,14,2024-12-18,47,Mobile,0
348,54,2024-12-18,70,Web,0
348,13,2024-12-18,12,Web,0
86,83,2024-12-18,58,Smart TV,0
86,76,2024-12-18,21,Smart TV,0
86,100,2024-12-18,120,Mobile,1
86,24,2024-12-18,57,Mobile,0
790,194,2024-12-18,100,Smart TV,1
790,164,2024-12-18,100,Tablet,1
790,185,2024-12-18,77,Tablet,0
939,140,2024-12-18,27,Web,0
939,186,2024-12-18,14,Tablet,0
939,155,2024-12-18,14,Tablet,0
939,11,2024-12-18,100,Smart TV,1
517,137,2024-12-18,103,Smart TV,1
517,103,2024-12-18,117,Web,1
517,107,2024-12-18,70,Web,0
517,30,2024-12-18,42,Mobile,0
816,5,2024-12-18,38,Web,0
816,195,2024-12-18,104,Smart TV,1
175,197,2024-12-18,85,Mobile,0
300,188,2024-12-18,104,Tablet,1
300,177,2024-12-18,84,Smart TV,0
513,135,2024-12-18,107,Tablet,1
513,41,2024-12-18,61,Web,0
513,117,2024-12-18,72,Smart TV,0
513,53,2024-12-18,96,Smart TV,1
513,111,2024-12-18,94,Tablet,0
66,66,2024-12-18,52,Mobile,0
66,8,2024-12-18,80,Web,0
66,63,2024-12-18,118,Web,1
66,151,2024-12-18,39,Mobile,0
66,186,2024-12-18,77,Mobile,0
903,123,2024-12-18,37,Web,0
903,143,2024-12-18,62,Tablet,0
756,23,2024-12-18,100,Web,1
756,97,2024-12-18,31,Tablet,0
756,180,2024-12-18,52,Mobile,0
157,156,2024-12-18,52,Smart TV,0
157,19,2024-12-18,27,Web,0
157,23,2024-12-18,59,Mobile,0
822,114,2024-12-18,38,Tablet,0
201,199,2024-12-18,65,Smart TV,0
201,19,2024-12-18,83,Mobile,0
201,121,2024-12-18,61,Mobile,0
570,136,2024-12-18,87,Smart TV,0
843,155,2024-12-18,31,Mobile,0
843,131,2024-12-18,35,Smart TV,0
843,191,2024-12-18,113,Smart TV,1
843,96,2024-12-18,42,Mobile,0
753,105,2024-12-18,110,Smart TV,1
753,95,2024-12-18,95,Web,0
753,77,2024-12-18,81,Tablet,0
753,37,2024-12-18,106,Mobile,1
346,119,2024-12-18,57,Web,0
346,39,2024-12-18,75,Web,0
346,136,2024-12-18,31,Tablet,0
346,196,2024-12-18,23,Smart TV,0
406,12,2024-12-18,49,Mobile,0
238,150,2024-12-18,34,Mobile,0
258,147,2024-12-18,59,Mobile,0
258,33,2024-12-18,47,Tablet,0
258,187,2024-12-18,89,Tablet,0
258,90,2024-12-18,108,Web,1
623,70,2024-12-18,61,Smart TV,0
623,73,2024-12-18,96,Web,1
623,111,2024-12-18,109,Mobile,1
623,97,2024-12-18,76,Tablet,0
821,36,2024-12-18,71,Mobile,0
821,27,2024-12-18,78,Mobile,0
821,30,2024-12-18,3,Mobile,0
821,44,2024-12-18,26,Web,0
821,164,2024-12-18,2,Mobile,0
648,42,2024-12-18,98,Tablet,1
648,176,2024-12-18,23,Web,0
648,90,2024-12-18,100,Mobile,1
648,124,2024-12-18,107,Mobile,1
648,161,2024-12-18,40,Tablet,0
17,76,2024-12-18,8,Web,0
17,112,2024-12-18,20,Smart TV,0
17,95,2024-12-18,74,Web,0
17,114,2024-12-18,87,Tablet,0
632,79,2024-12-18,101,Tablet,1
904,143,2024-12-18,108,Tablet,1
195,198,2024-12-18,93,Smart TV,0
195,154,2024-12-18,45,Mobile,0
195,45,2024-12-18,77,Tablet,0
541,131,2024-12-18,2,Tablet,0
551,20,2024-12-18,59,Tablet,0
551,112,2024-12-18,48,Smart TV,0
551,145,2024-12-18,51,Web,0
551,113,2024-12-18,61,Smart TV,0
551,113,2024-12-18,32,Tablet,0
444,50,2024-12-18,12,Smart TV,0
444,51,2024-12-18,40,Mobile,0
988,1,2024-12-18,61,Smart TV,0
988,81,2024-12-18,7,Web,0
988,110,2024-12-18,55,Web,0
988,34,2024-12-18,7,Mobile,0
945,85,2024-12-18,16,Mobile,0
945,149,2024-12-18,93,Web,0
782,1,2024-12-18,96,Smart TV,1
782,117,2024-12-18,1,Mobile,0
372,111,2024-12-18,16,Web,0
511,158,2024-12-18,69,Mobile,0
511,134,2024-12-18,62,Tablet,0
511,143,2024-12-18,9,Web,0
511,93,2024-12-18,21,Tablet,0
511,167,2024-12-18,110,Mobile,1
133,41,2024-12-18,106,Tablet,1
323,65,2024-12-18,55,Mobile,0
323,84,2024-12-18,71,Web,0
323,22,2024-12-18,101,Smart TV,1
323,168,2024-12-18,43,Web,0
323,3,2024-12-18,70,Smart TV,0
127,56,2024-12-18,13,Web,0
127,79,2024-12-18,102,Smart TV,1
127,161,2024-12-18,63,Mobile,0
127,35,2024-12-18,46,Smart TV,0
525,71,2024-12-18,13,Web,0
525,54,2024-12-18,66,Web,0
525,144,2024-12-18,77,Smart TV,0
349,133,2024-12-18,46,Mobile,0
532,128,2024-12-18,62,Tablet,0
532,35,2024-12-18,42,Web,0
532,119,2024-12-18,77,Tablet,0
698,74,2024-12-18,46,Tablet,0
698,12,2024-12-18,85,Web,0
698,129,2024-12-18,54,Tablet,0
698,39,2024-12-18,93,Smart TV,0
443,82,2024-12-18,84,Web,0
443,39,2024-12-18,48,Web,0
443,158,2024-12-18,26,Mobile,0
443,185,2024-12-18,35,Tablet,0
996,64,2024-12-18,115,Tablet,1
996,152,2024-12-18,119,Web,1
996,139,2024-12-18,34,Smart TV,0
714,62,2024-12-18,92,Web,0
509,46,2024-12-18,54,Web,0
509,187,2024-12-18,30,Mobile,0
509,112,2024-12-18,99,Mobile,1
509,34,2024-12-18,16,Web,0
234,106,2024-12-18,81,Tablet,0
234,103,2024-12-18,41,Smart TV,0
207,184,2024-12-18,55,Web,0
207,36,2024-12-18,56,Web,0
207,199,2024-12-18,104,Mobile,1
207,150,2024-12-18,93,Tablet,0
207,128,2024-12-18,73,Mobile,0
622,10,2024-12-18,19,Mobile,0
457,193,2024-12-18,37,Web,0
457,127,2024-12-18,103,Tablet,1
683,53,2024-12-18,109,Web,1
524,45,2024-12-18,34,Smart TV,0
717,155,2024-12-18,110,Mobile,1
717,61,2024-12-18,75,Tablet,0
717,68,2024-12-18,35,Smart TV,0
717,121,2024-12-18,48,Web,0
717,163,2024-12-18,62,Tablet,0
440,19,2024-12-18,97,Web,1
440,103,2024-12-18,79,Smart TV,0
440,37,2024-12-18,6,Tablet,0
309,174,2024-12-18,105,Mobile,1
309,91,2024-12-18,29,Tablet,0
731,168,2024-12-18,110,Mobile,1
731,6,2024-12-18,52,Mobile,0
731,85,2024-12-18,23,Smart TV,0
465,31,2024-12-18,35,Tablet,0
419,56,2024-12-18,48,Web,0
191,105,2024-12-18,69,Web,0
191,92,2024-12-18,114,Tablet,1
191,24,2024-12-18,31,Mobile,0
131,164,2024-12-18,45,Smart TV,0
495,26,2024-12-18,42,Smart TV,0
592,200,2024-12-18,84,Web,0
592,96,2024-12-18,9,Tablet,0
311,125,2024-12-18,56,Smart TV,0
823,83,2024-12-18,81,Smart TV,0
823,159,2024-12-18,109,Mobile,1
823,43,2024-12-18,12,Tablet,0
823,200,2024-12-18,44,Tablet,0
823,66,2024-12-18,97,Tablet,1
796,136,2024-12-18,10,Web,0
796,88,2024-12-18,71,Smart TV,0
985,60,2024-12-18,103,Web,1
985,30,2024-12-18,12,Smart TV,0
985,166,2024-12-18,52,Tablet,0
985,94,2024-12-18,112,Mobile,1
985,26,2024-12-18,25,Web,0
890,2,2024-12-18,6,Mobile,0
890,68,2024-12-18,42,Mobile,0
150,149,2024-12-18,31,Smart TV,0
150,162,2024-12-18,67,Mobile,0
150,62,2024-12-18,28,Web,0
150,177,2024-12-18,82,Tablet,0
150,3,2024-12-18,63,Smart TV,0
15,5,2024-12-18,21,Mobile,0
15,196,2024-12-18,3,Web,0
15,123,2024-12-18,12,Tablet,0
15,183,2024-12-18,84,Mobile,0
15,159,2024-12-18,53,Web,0
530,71,2024-12-18,45,Mobile,0
530,17,2024-12-18,19,Mobile,0
530,7,2024-12-18,37,Web,0
534,50,2024-12-18,116,Smart TV,1
534,190,2024-12-18,17,Mobile,0
534,136,2024-12-18,13,Web,0
534,54,2024-12-18,60,Web,0
778,124,2024-12-18,46,Mobile,0
778,57,2024-12-18,43,Smart TV,0
778,111,2024-12-18,120,Web,1
778,148,2024-12-18,66,Mobile,0
507,69,2024-12-18,21,Mobile,0
507,86,2024-12-18,40,Web,0
507,70,2024-12-18,29,Web,0
507,117,2024-12-18,100,Tablet,1
507,127,2024-12-18,109,Tablet,1
262,21,2024-12-18,10,Tablet,0
262,146,2024-12-18,35,Web,0
262,171,2024-12-18,91,Tablet,0
262,56,2024-12-18,29,Web,0
937,8,2024-12-18,71,Tablet,0
937,88,2024-12-18,114,Web,1
937,109,2024-12-18,44,Smart TV,0
937,155,2024-12-18,94,Smart TV,0
937,150,2024-12-18,6,Web,0
944,105,2024-12-18,117,Smart TV,1
944,77,2024-12-18,49,Web,0
924,99,2024-12-18,85,Tablet,0
924,125,2024-12-18,18,Tablet,0
924,114,2024-12-18,18,Tablet,0
924,47,2024-12-18,25,Web,0
269,39,2024-12-18,76,Mobile,0
269,23,2024-12-18,117,Smart TV,1
269,72,2024-12-18,66,Smart TV,0
269,135,2024-12-18,55,Smart TV,0
254,80,2024-12-18,75,Web,0
254,137,2024-12-18,17,Smart TV,0
254,57,2024-12-18,120,Mobile,1
616,194,2024-12-18,106,Web,1
616,96,2024-12-18,103,Web,1
616,189,2024-12-18,106,Tablet,1
808,42,2024-12-18,96,Web,1
808,175,2024-12-18,81,Mobile,0
441,90,2024-12-18,51,Web,0
441,146,2024-12-18,67,Web,0
327,199,2024-12-18,103,Tablet,1
327,70,2024-12-18,105,Mobile,1
327,180,2024-12-18,74,Smart TV,0
364,81,2024-12-18,98,Web,1
169,79,2024-12-18,17,Smart TV,0
169,113,2024-12-18,111,Mobile,1
169,2,2024-12-18,105,Smart TV,1
962,83,2024-12-18,36,Web,0
45,176,2024-12-18,72,Tablet,0
972,129,2024-12-18,57,Web,0
972,26,2024-12-18,32,Tablet,0
972,39,2024-12-18,16,Mobile,0
972,61,2024-12-18,91,Tablet,0
841,141,2024-12-18,37,Web,0
841,179,2024-12-18,94,Smart TV,0
275,119,2024-12-18,37,Tablet,0
275,111,2024-12-18,74,Mobile,0
518,153,2024-12-18,118,Tablet,1
518,180,2024-12-18,49,Tablet,0
583,200,2024-12-18,106,Web,1
583,160,2024-12-18,20,Tablet,0
583,69,2024-12-18,40,Smart TV,0
3,104,2024-12-18,14,Smart TV,0
3,116,2024-12-18,31,Smart TV,0
3,162,2024-12-18,67,Tablet,0
973,73,2024-12-18,27,Tablet,0
973,89,2024-12-18,64,Tablet,0
692,188,2024-12-18,26,Mobile,0
692,122,2024-12-18,33,Web,0
692,103,2024-12-18,58,Smart TV,0
692,125,2024-12-18,3,Web,0
80,143,2024-12-18,31,Tablet,0
80,36,2024-12-18,53,Mobile,0
906,22,2024-12-18,118,Smart TV,1
673,73,2024-12-18,44,Smart TV,0
748,162,2024-12-18,106,Smart TV,1
748,155,2024-12-18,34,Mobile,0
168,60,2024-12-18,55,Web,0
168,41,2024-12-18,116,Tablet,1
168,151,2024-12-18,15,Mobile,0
287,53,2024-12-18,50,Mobile,0
287,104,2024-12-18,1,Tablet,0
287,5,2024-12-18,41,Tablet,0
287,49,2024-12-18,43,Tablet,0
287,138,2024-12-18,98,Web,1
637,41,2024-12-18,76,Tablet,0
637,99,2024-12-18,88,Web,0
637,200,2024-12-18,52,Mobile,0
637,63,2024-12-18,5,Smart TV,0
214,54,2024-12-18,46,Smart TV,0
572,10,2024-12-18,94,Smart TV,0
572,100,2024-12-18,42,Mobile,0
572,5,2024-12-18,53,Smart TV,0
975,122,2024-12-18,103,Mobile,1
975,127,2024-12-18,19,Mobile,0
975,74,2024-12-18,10,Tablet,0
975,82,2024-12-18,22,Web,0
807,48,2024-12-18,95,Web,0
523,37,2024-12-18,117,Web,1
912,35,2024-12-18,93,Web,0
912,99,2024-12-18,44,Tablet,0
912,180,2024-12-18,26,Mobile,0
912,46,2024-12-18,107,Smart TV,1
912,2,2024-12-18,54,Tablet,0
64,193,2024-12-18,59,Mobile,0
64,6,2024-12-18,19,Web,0
64,98,2024-12-18,32,Web,0
64,49,2024-12-18,40,Tablet,0
64,109,2024-12-18,96,Web,1
12,49,2024-12-18,11,Mobile,0
12,194,2024-12-18,107,Smart TV,1
12,172,2024-12-18,10,Mobile,0
12,26,2024-12-18,113,Tablet,1
12,102,2024-12-18,35,Tablet,0
286,141,2024-12-18,56,Tablet,0
241,154,2024-12-18,12,Smart TV,0
241,137,2024-12-18,73,Tablet,0
241,111,2024-12-18,78,Tablet,0
385,60,2024-12-18,94,Mobile,0
385,152,2024-12-18,83,Web,0
529,83,2024-12-18,37,Tablet,0
529,178,2024-12-18,75,Mobile,0
529,166,2024-12-18,31,Smart TV,0
375,30,2024-12-18,83,Web,0
375,1,2024-12-18,78,Mobile,0
375,140,2024-12-18,103,Smart TV,1
514,62,2024-12-18,68,Smart TV,0
514,125,2024-12-18,24,Smart TV,0
4,35,2024-12-18,52,Web,0
4,162,2024-12-18,62,Web,0
4,114,2024-12-18,24,Mobile,0
4,48,2024-12-18,10,Mobile,0
4,99,2024-12-18,68,Smart TV,0
641,132,2024-12-18,109,Tablet,1
641,195,2024-12-18,108,Mobile,1
456,106,2024-12-18,24,Mobile,0
456,29,2024-12-18,65,Tablet,0
456,199,2024-12-18,114,Web,1
387,73,2024-12-18,40,Smart TV,0
387,90,2024-12-18,17,Web,0
387,187,2024-12-18,106,Tablet,1
965,107,2024-12-18,29,Tablet,0
965,44,2024-12-18,14,Web,0
965,141,2024-12-18,117,Tablet,1
965,21,2024-12-18,1,Web,0
965,113,2024-12-18,54,Mobile,0
502,113,2024-12-18,114,Tablet,1
502,169,2024-12-18,9,Web,0
374,21,2024-12-18,95,Smart TV,0
192,29,2024-12-18,9,Mobile,0
337,173,2024-12-18,62,Tablet,0
162,90,2024-12-18,77,Smart TV,0
162,93,2024-12-18,78,Web,0
206,5,2024-12-18,120,Mobile,1
681,161,2024-12-18,55,Smart TV,0
681,161,2024-12-18,90,Web,0
681,197,2024-12-18,37,Tablet,0
681,26,2024-12-18,97,Mobile,1
249,19,2024-12-18,109,Web,1
249,11,2024-12-18,29,Smart TV,0
249,89,2024-12-18,112,Tablet,1
249,110,2024-12-18,85,Mobile,0
160,46,2024-12-18,98,Tablet,1
160,79,2024-12-18,72,Smart TV,0
307,89,2024-12-18,77,Tablet,0
307,34,2024-12-18,58,Tablet,0
307,95,2024-12-18,116,Tablet,1
307,69,2024-12-18,32,Web,0
307,136,2024-12-18,13,Web,0
946,24,2024-12-18,64,Smart TV,0
946,71,2024-12-18,46,Mobile,0
614,185,2024-12-18,52,Web,0
614,193,2024-12-18,64,Tablet,0
614,135,2024-12-18,67,Tablet,0
614,199,2024-12-18,115,Web,1
614,75,2024-12-18,89,Smart TV,0
163,6,2024-12-18,42,Smart TV,0
163,45,2024-12-18,111,Web,1
163,35,2024-12-18,48,Mobile,0
455,73,2024-12-18,8,Tablet,0
455,127,2024-12-18,59,Smart TV,0
455,29,2024-12-18,119,Tablet,1
355,53,2024-12-18,113,Tablet,1
355,137,2024-12-18,108,Tablet,1
355,84,2024-12-18,41,Smart TV,0
533,106,2024-12-18,2,Tablet,0
533,105,2024-12-18,72,Tablet,0
533,182,2024-12-18,104,Smart TV,1
118,137,2024-12-18,77,Web,0
118,74,2024-12-18,77,Mobile,0
118,185,2024-12-18,113,Mobile,1
118,155,2024-12-18,64,Mobile,0
118,198,2024-12-18,77,Mobile,0
737,31,2024-12-18,19,Mobile,0
737,1,2024-12-18,95,Web,0
144,93,2024-12-18,57,Tablet,0
575,198,2024-12-18,81,Mobile,0
215,158,2024-12-18,93,Mobile,0
215,153,2024-12-18,45,Tablet,0
215,164,2024-12-18,108,Tablet,1
215,99,2024-12-18,12,Mobile,0
215,95,2024-12-18,105,Smart TV,1
660,41,2024-12-18,89,Mobile,0
817,64,2024-12-18,45,Smart TV,0
817,4,2024-12-18,49,Web,0
817,11,2024-12-18,42,Tablet,0
817,43,2024-12-18,90,Smart TV,0
817,97,2024-12-18,88,Smart TV,0
805,4,2024-12-18,18,Web,0
805,142,2024-12-18,120,Tablet,1
805,93,2024-12-18,60,Smart TV,0
805,67,2024-12-18,51,Tablet,0
165,144,2024-12-18,4,Web,0
